Name,Team,Season,Age,G,PA,AB,H,HR,AVG,OBP,SLG,OPS,ISO,BABIP,wOBA,xwOBA,wRC+,WAR,K%,BB%,Barrel%,HardHit%,EV,maxEV,LA,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,SwStr%,GB%,FB%,LD%,Pull%,Cent%,Oppo%,Spd,BaseRunning,UBR,wBsR,Defense,Fielding,Offense
Starling Marte,- - -,2021,32.0,120.0,526.0,467.0,145.0,12.0,0.310492505,0.382857142,0.458244111,0.841101253,0.147751606,0.371508379,0.36442603025564047,0.347944562339418,131.97125607507425,5.184116781335578,0.188212927,0.081749049,0.08355795,0.39622642,87.56301637414384,112.9,4.638356164383562,0.34170854,0.71225806,0.48755714,0.64460784,0.87862319,0.77916667,0.10761421,0.547945205,0.24109589,0.210958904,0.38005391,0.35579515,0.26415094,7.75917662044776,10.188325837953016,3.899999976158142,6.766048268182203,2.655608296394348,0.9020652770996094,31.22077838100718
Austin Riley,ATL,2021,24.0,160.0,662.0,590.0,179.0,33.0,0.30338983,0.367069486,0.530508474,0.89757796,0.227118644,0.367758186,0.3794858197371165,0.3654944943873668,136.21561590172186,5.071023999513465,0.253776435,0.078549848,0.13255814,0.45581395,90.09133489461358,114.2,14.182669789227166,0.34634761,0.74577954,0.50134875,0.62727273,0.82023968,0.73866257,0.13102119,0.381395348,0.36744186,0.25116279,0.41627907,0.34883721,0.23488372,1.9846897703476867,-0.5564514356665313,-3.2000001445412636,-1.0148419099859893,-1.6092904806137085,-3.4737157821655273,29.96471371026106
Shohei Ohtani,LAA,2021,26.0,158.0,639.0,537.0,138.0,46.0,0.25698324,0.372456964,0.59217877,0.964635734,0.33519553,0.302631578,0.39348932132967457,0.41024147591939786,150.46676504435462,5.018113463325694,0.295774647,0.150234741,0.22285714,0.53428571,93.59011627906976,119.0,16.60233918128655,0.30147965,0.71987642,0.45815658,0.52760736,0.77253219,0.67171717,0.15034695,0.379710144,0.405797101,0.214492753,0.48,0.3,0.22,6.855932481628496,2.294169796165079,0.3999999761581421,0.5344600803218782,-13.61219136416912,0.04178602993488312,41.77700960823641
Matt Olson,OAK,2021,27.0,156.0,673.0,565.0,153.0,39.0,0.27079646,0.371471025,0.539823008,0.911294033,0.269026548,0.268867924,0.3785553321174702,0.3781830849698019,146.75145649450036,4.9591568104738295,0.167904903,0.1307578,0.12742981,0.48812095,91.59913589015152,115.3,16.17965367965368,0.28266178,0.73832599,0.46916697,0.68466523,0.84128878,0.78554958,0.10057678,0.398268398,0.437229437,0.164502164,0.40388769,0.34557235,0.25053996,2.776675843886661,-0.29756412748247385,1.899999976158142,-0.18061668518930674,-11.811987057328224,0.09702001512050629,38.224740948681884
Kyle Tucker,HOU,2021,24.0,140.0,567.0,506.0,149.0,30.0,0.294466403,0.359292035,0.557312252,0.916604287,0.262845849,0.304347826,0.3825180579509054,0.39391967228480745,145.74856673743847,4.926147901136409,0.158730158,0.093474426,0.11583924,0.47281324,91.44391408114558,111.1,17.599045346062052,0.30763179,0.82618262,0.52385321,0.69565217,0.88415446,0.81961471,0.09449541,0.338902147,0.443914081,0.21718377,0.35866983,0.42280285,0.21852732,5.266371024992004,2.9491804242134094,0.0,1.5232709050178528,-4.994997024536133,1.1967029571533203,34.70787247083872
Bo Bichette,TOR,2021,23.0,159.0,690.0,640.0,191.0,29.0,0.2984375,0.34347826,0.484375,0.82785326,0.1859375,0.338912133,0.3538593011489813,0.34948907639014876,121.6489946021056,4.8647745861773295,0.198550724,0.057971014,0.09861933,0.47534517,91.44624660326087,115.5,7.320158102766799,0.42482406,0.8076555,0.57822086,0.68674699,0.88862559,0.79973475,0.11575316,0.49112426,0.303747534,0.205128205,0.2938856,0.37080868,0.33530572,6.041827986482989,4.853270839666948,2.4000000953674316,3.9748906006570905,1.747239351272583,-3.604268789291382,23.142225342946112
Paul Goldschmidt,STL,2021,33.0,158.0,679.0,603.0,177.0,31.0,0.293532338,0.365243004,0.514096185,0.879339189,0.220563847,0.331065759,0.3734484329885711,0.39572486651719674,135.91614470511175,4.8379956391004155,0.20029455,0.098674521,0.13559322,0.50635593,92.5503168126327,112.2,17.116772823779193,0.28148615,0.66092943,0.44181818,0.71588367,0.81119792,0.77613169,0.09887314,0.362288135,0.402542372,0.235169491,0.38983051,0.37288136,0.23728814,5.007436401219426,1.4632468482013792,0.5,1.7942137678619474,-7.048277378082275,4.640679836273193,32.50932388893171
Freddie Freeman,ATL,2021,31.0,159.0,695.0,600.0,180.0,31.0,0.3,0.392805755,0.503333333,0.896139088,0.203333333,0.321120689,0.3791464183260413,0.40974212781319036,135.99503371937433,4.678481786935668,0.153956834,0.122302158,0.11515152,0.46060606,91.41012462044534,113.6,11.955465587044534,0.29698525,0.80673759,0.51097879,0.74082073,0.84395604,0.80917698,0.09747024,0.43030303,0.325252525,0.244444444,0.37575758,0.36767677,0.25656566,4.328043969960867,1.3590108286589384,2.6999999284744263,-0.34247385151684284,-9.873103737831116,1.7695573568344116,33.206458540535344
J.T. Realmuto,PHI,2021,30.0,134.0,537.0,476.0,125.0,17.0,0.262605042,0.34264432,0.43907563,0.78171995,0.176470588,0.325301204,0.3356284449871321,0.32886978378869536,108.567030006476,4.63704493459538,0.240223463,0.089385474,0.08595989,0.4469914,89.58939604226362,111.2,11.515759312320917,0.3314192,0.72291904,0.49522901,0.66089109,0.81388013,0.75433526,0.12166031,0.464183381,0.332378223,0.203438395,0.35530086,0.34670487,0.29799427,5.548009457048985,3.0088326844852418,3.5999999046325684,0.8868350896518677,19.3568172454834,11.896255016326904,8.865517029094553
Will Smith,LAD,2021,26.0,130.0,501.0,414.0,107.0,25.0,0.258454106,0.365269461,0.495169082,0.860438543,0.236714976,0.274247491,0.363903539161567,0.3629383110184545,129.75325955024104,4.600445264218784,0.201596806,0.115768463,0.10802469,0.4382716,90.11604817708333,108.6,19.308641975308642,0.24724809,0.64404894,0.41875,0.69863014,0.85492228,0.80252583,0.08269231,0.314814814,0.462962962,0.222222222,0.37345679,0.38580247,0.24074074,4.107559200241858,-1.6764847424346954,-1.3999999165534973,0.1448046776931733,11.765276908874512,3.486813545227051,17.300164074808094
Max Muncy,LAD,2021,30.0,144.0,592.0,497.0,124.0,36.0,0.249496981,0.368243243,0.527162977,0.89540622,0.277665996,0.257309941,0.37869148877857084,0.4061954335269765,139.36417480433613,4.510597022551156,0.202702702,0.140202702,0.16137566,0.46560847,91.15638505651596,112.3,15.210106382978724,0.19078474,0.62200957,0.3759244,0.58490566,0.86,0.78032787,0.08258012,0.38095238,0.412698412,0.206349206,0.43915344,0.34391534,0.21693122,3.5520880582415373,-1.2484343622345477,1.0999999046325684,-0.5292788718361408,-3.302703857421875,4.047547817230225,28.418324552182
Manny Machado,SDP,2021,28.0,153.0,640.0,564.0,157.0,28.0,0.278368794,0.346875,0.489361702,0.836236702,0.210992908,0.28988764,0.34968837026565797,0.3768401274809966,123.25985632199338,4.477553603163309,0.159375,0.0984375,0.13319239,0.52219873,93.1201731687898,119.6,14.012738853503185,0.32864545,0.7102593,0.47989276,0.63738739,0.8968254,0.78957169,0.10098302,0.389830508,0.406779661,0.20338983,0.42706131,0.35729387,0.21564482,4.688078211060235,-0.3015154132153839,-3.099999815225601,0.625229703495279,4.525718808174133,2.7264511585235596,18.649576834892486
Brandon Lowe,TBR,2021,26.0,149.0,615.0,535.0,132.0,39.0,0.246728971,0.339837398,0.523364485,0.863201883,0.276635514,0.280120481,0.36336161920559973,0.3553165117379296,136.42345818863697,4.4511633702453475,0.271544715,0.110569105,0.14016173,0.43126685,89.33559782608695,111.2,16.934782608695652,0.33767173,0.79393305,0.52415562,0.54603854,0.7826087,0.69249592,0.16117999,0.342391304,0.440217391,0.217391304,0.43126685,0.32345013,0.24528302,3.832119792646915,1.8528387306723744,2.5999996662139893,0.5186364410910755,-5.945966005325317,-7.034785747528076,29.278578413521775
Joey Gallo,- - -,2021,27.0,153.0,616.0,498.0,99.0,38.0,0.19879518,0.35064935,0.457831325,0.808480675,0.259036145,0.245967741,0.3484881172984009,0.3500737482958501,122.55962644377595,4.421123820537969,0.34577922,0.180194805,0.18531469,0.45454545,91.51496207801095,115.1,22.656934306569344,0.22101911,0.6753122,0.40214477,0.43804035,0.72688478,0.63142857,0.14821907,0.326086956,0.507246376,0.166666666,0.44755245,0.32867133,0.22377622,4.153374109678985,1.945711717242375,1.9000000208616257,0.6558191331569105,4.038768231868744,11.612498223781586,18.9600347044555
Ronald Acuna Jr.,ATL,2021,23.0,82.0,360.0,297.0,84.0,24.0,0.282828282,0.394444444,0.595959595,0.990404039,0.313131313,0.310880829,0.41197204473298354,0.4299365986629027,157.32891175727008,4.374021945318186,0.236111111,0.136111111,0.20276498,0.5483871,93.84167028356481,117.9,18.203703703703702,0.23943662,0.69681742,0.4278813,0.6127451,0.81730769,0.75,0.10697032,0.313364055,0.456221198,0.230414746,0.47004608,0.33640553,0.19354839,6.148737086764687,2.8171169087290764,2.200000047683716,0.5554987713694572,2.448193311691284,5.832966327667236,29.090950357550014
Tim Anderson,CHW,2021,28.0,123.0,551.0,527.0,163.0,17.0,0.309297912,0.337568058,0.468690702,0.80625876,0.15939279,0.372448979,0.34471611738204955,0.3218537219980145,118.40024070724031,4.293207604983728,0.215970961,0.039927404,0.07823961,0.41809291,89.64453125,110.2,4.276119402985074,0.40496575,0.81926278,0.57839721,0.63002114,0.8490566,0.75989673,0.13880597,0.552567237,0.220048899,0.227383863,0.37163814,0.35696822,0.27139364,5.8171788353886384,3.927056228509173,5.199999630451202,0.19585219561122358,7.608601808547974,2.217656373977661,16.340067789591252
Nolan Arenado,STL,2021,30.0,157.0,653.0,593.0,151.0,34.0,0.254637436,0.312404287,0.494097807,0.806502094,0.239460371,0.24893617,0.335943981750991,0.31322965400163516,111.5414266521601,4.25369732052869,0.147013782,0.076569678,0.06746032,0.375,88.99662853422619,110.6,20.03769841269841,0.33014354,0.67346939,0.46786738,0.70393375,0.92727273,0.83289589,0.07818256,0.313492063,0.498015873,0.188492063,0.49801587,0.30952381,0.19246032,3.313923886214264,1.3039543114136904,0.5,-0.027815154986456037,9.608220338821411,7.574613571166992,10.898400713793295
Rafael Devers,BOS,2021,24.0,156.0,664.0,591.0,165.0,38.0,0.279187817,0.352409638,0.538071065,0.890480703,0.258883248,0.306763285,0.37304485261531,0.39102331021936926,132.50393810827188,4.235665482238615,0.215361445,0.093373493,0.15044248,0.51769912,92.91736845768374,114.4,13.071269487750557,0.36103723,0.79659319,0.53477218,0.66850829,0.79119497,0.74140508,0.13828937,0.412026726,0.383073496,0.204899777,0.36363636,0.39467849,0.24168514,3.221515885950784,-0.31467705755494535,1.7999999299645424,-1.6134167292620987,-6.6039299964904785,-8.404340744018555,26.1097827834948
Javier Baez,- - -,2021,28.0,138.0,547.0,502.0,133.0,31.0,0.264940239,0.318681318,0.494023904,0.812705222,0.229083665,0.351724137,0.3440072793951806,0.31811420869212564,116.63502616195355,4.170121324176938,0.336380255,0.051188299,0.13354037,0.45031056,90.10220125786164,116.7,10.663522012578616,0.46604718,0.77391304,0.56773576,0.53067485,0.7340824,0.6222597,0.21694915,0.470219435,0.344827586,0.184952978,0.4423676,0.35202492,0.20560748,5.8924179552049285,4.477885285159573,1.5000000670552254,1.0892589481081814,7.168462574481964,2.385084569454193,16.06187220521405
Xander Bogaerts,BOS,2021,28.0,144.0,603.0,529.0,156.0,23.0,0.29489603,0.369817578,0.493383742,0.86320132,0.198487712,0.3325,0.36804320342132135,0.3580559539794922,129.12394977901238,4.131314055036994,0.187396351,0.102819237,0.09692671,0.43026005,89.57938388625593,113.6,12.511848341232227,0.34083388,0.63380282,0.45708583,0.70873786,0.86666667,0.79563319,0.09341317,0.399527186,0.373522458,0.226950354,0.45626478,0.31205674,0.23167849,3.788455099155963,0.25611251522786915,1.2000000476837158,0.022805839078500867,-1.2038908004760742,-6.569116115570068,21.757656271601274
Mike Zunino,TBR,2021,30.0,109.0,375.0,333.0,72.0,33.0,0.216216216,0.301333333,0.558558558,0.859891891,0.342342342,0.23076923,0.3584973629315694,0.35485319010416666,133.1363165281403,4.069837789341977,0.352,0.090666666,0.24257426,0.47029703,90.67128519492574,117.3,23.163366336633665,0.31519274,0.68548387,0.46804261,0.47122302,0.74588235,0.63726885,0.16977364,0.301980198,0.53960396,0.158415841,0.58910891,0.24257426,0.16831683,3.6719667275,-0.19843349675647914,0.8999999538064003,-0.2293089262675494,12.731757640838623,5.355786323547363,15.0153613088761
Byron Buxton,MIN,2021,27.0,61.0,254.0,235.0,72.0,19.0,0.306382978,0.358267716,0.64680851,1.005076226,0.340425532,0.344155844,0.41880824105946096,0.40840848787563055,170.70003080421128,4.064260270990767,0.244094488,0.051181102,0.17919075,0.53757225,92.46278842659883,115.6,13.284883720930232,0.34545455,0.8,0.52972973,0.6,0.79666667,0.72040816,0.14810811,0.40116279,0.38372093,0.215116279,0.53757225,0.26589595,0.19653179,5.994074385989892,2.658675949787721,1.8999998569488525,1.2129732777830213,7.189242780208588,6.315329074859619,24.64513930461132
Justin Turner,LAD,2021,36.0,151.0,612.0,533.0,148.0,27.0,0.277673545,0.361111111,0.470919324,0.832030435,0.193245779,0.292270531,0.3584584999902576,0.36125555210144744,126.21444508400096,4.047004339499674,0.160130718,0.099673202,0.07936508,0.42403628,90.93726917613637,109.8,19.197727272727274,0.28032899,0.68389662,0.44503043,0.7408313,0.89825581,0.83956244,0.07139959,0.349206349,0.437641723,0.213151927,0.3446712,0.35827664,0.29705215,2.9126432344958424,-2.7827748907729983,-1.600000023841858,0.011326347477734089,2.1800999641418457,0.5997395515441895,17.64115612523889
Teoscar Hernandez,TOR,2021,28.0,143.0,595.0,550.0,163.0,32.0,0.296363636,0.346218487,0.523636363,0.86985485,0.227272727,0.352150537,0.36892860937198807,0.36581976939055877,131.83245288722355,4.031945476347655,0.248739495,0.060504201,0.13861386,0.49009901,91.77974609375,115.7,13.105,0.34347181,0.77021277,0.51879371,0.52267819,0.81767956,0.70261163,0.15414847,0.383663366,0.361386138,0.254950495,0.42574257,0.31930693,0.2549505,4.100302048375886,1.4072351716458797,0.2999999523162842,0.22986414656043053,-4.759896993637085,2.2342722415924072,24.596614639342363
Jorge Polanco,MIN,2021,27.0,152.0,644.0,588.0,158.0,33.0,0.268707482,0.322981366,0.50340136,0.826382726,0.234693878,0.282167042,0.349227445373624,0.3461432805513705,123.67908466481015,4.0071464334722275,0.183229813,0.069875776,0.10084034,0.37394958,89.3576017130621,109.9,19.312633832976445,0.33379694,0.70980019,0.4925673,0.6875,0.89812332,0.81566069,0.09079952,0.321199143,0.447537473,0.231263383,0.52731092,0.28361345,0.18907563,4.655255644630516,1.4211332476697862,2.0000001192092896,-0.7882471405901015,-2.179788589477539,-4.198534965515137,20.09149936560006
Francisco Lindor,NYM,2021,27.0,125.0,524.0,452.0,104.0,20.0,0.230088495,0.322393822,0.411504424,0.733898246,0.181415929,0.24778761,0.31673463819555736,0.3443411070468598,101.20426909111724,3.934167956377815,0.183206106,0.110687022,0.08219178,0.44109589,90.72627008298022,112.9,14.44632768361582,0.29935795,0.72202591,0.47064439,0.64075067,0.85644372,0.77484787,0.10591603,0.394366197,0.419718309,0.185915492,0.42739726,0.33972603,0.23287671,5.29987561214015,-0.5639100661501288,0.9999998807907104,-0.10168543364852667,21.409685134887695,16.114761352539062,0.23943488902171417
Mookie Betts,LAD,2021,28.0,122.0,550.0,466.0,123.0,23.0,0.263948497,0.367272727,0.487124463,0.85439719,0.223175966,0.276243093,0.3653867228405319,0.3567295563526643,130.7172033703091,3.9169468756743453,0.156363636,0.123636363,0.07792208,0.41038961,90.32114882506528,107.9,18.87467362924282,0.22857143,0.64567769,0.40367384,0.68243243,0.93057851,0.8490566,0.0609319,0.35064935,0.433766233,0.215584415,0.48311688,0.2961039,0.22077922,5.391911720263164,0.559892508899793,-1.2000000476837158,-0.5928815866354853,-1.462609052658081,1.961601734161377,22.0674754555956
Randy Arozarena,TBR,2021,26.0,141.0,604.0,529.0,145.0,20.0,0.274102079,0.355960264,0.459357277,0.815317541,0.185255198,0.363372093,0.34959715108076733,0.2980804443359375,127.12177791959417,3.877314820724667,0.281456953,0.092715231,0.08241758,0.42307692,89.87938501044569,112.6,7.6434540389972145,0.28780813,0.67451382,0.44027441,0.58796296,0.76024279,0.69202566,0.13553852,0.490358126,0.330578512,0.17906336,0.41208791,0.36538462,0.22252747,5.9060637335087245,1.7406262094154954,1.7000000476837158,-0.7271453207358718,-3.8107106685638428,3.4955294132232666,21.797218708791352
Jeimer Candelario,DET,2021,27.0,149.0,626.0,557.0,151.0,16.0,0.271095152,0.351437699,0.443447037,0.794884736,0.172351885,0.332512315,0.3443679286956787,0.355494287109375,118.85531833679906,3.8653884228712836,0.215654952,0.103833865,0.09004739,0.39099526,88.72161705760095,111.0,12.629453681710213,0.32262295,0.70294118,0.47504912,0.6402439,0.87726639,0.78081059,0.10404397,0.394299287,0.342042755,0.263657957,0.42180095,0.3507109,0.22748815,2.3616071400000003,1.0767595847137272,0.10000002384185791,-0.5407583634369075,1.5861488580703735,0.22012317180633545,15.528170794808831
Corey Seager,LAD,2021,27.0,95.0,409.0,353.0,108.0,16.0,0.305949008,0.393643031,0.521246458,0.914889489,0.21529745,0.335766423,0.38931151602133485,0.39187284652372545,146.26629338533422,3.819169083684125,0.161369193,0.117359413,0.12413793,0.49310345,91.03896821120689,115.3,10.655172413793103,0.32009627,0.8460177,0.53295129,0.5112782,0.86192469,0.73655914,0.14030064,0.458620689,0.334482758,0.206896551,0.37241379,0.37931034,0.24827586,3.2907532825487307,-0.11450746422633529,-0.6999999284744263,-0.6231807149015367,0.38608527183532715,-3.744572401046753,23.975407080383814
